matcherUuid,contactfrequencyOption,genderOption,hobbyOption,sameMajorOption,ageOption,mbtiOption,myMajor,,,,
539b22bc8e754d0bab4a2728da6f1e1b,21,FREQUENT,MALE,"요리,투자,OTT 시청,오버워치,방탈출,힙합,모바일게임,드라이브,축구",철학과,ESTP,TRUE,0.2,0.2,0.2,0.4
03ab5409ca7a4d719150e278d83edb6d,22,NOT_FREQUENT,FEMALE,"댄스,맛집 탐방,발라드",미디어기술콘텐츠학과,INFP,TRUE,0.2,0.2,0.2,0.4
ff4081d9d71a456a8e62c17bc176353e,24,NOT_FREQUENT,MALE,"배드민턴,전시회,스팀게임",철학과,ENFP,FALSE,0.2,0.2,0.2,0.4
c4d64f3020484f3e8afcc6405f2da47c,25,FREQUENT,MALE,"요리,롤",영어영문학부,INFJ,FALSE,0.2,0.2,0.2,0.4
c6c9fb9e925b402491d62163ab9ee369,30,NOT_FREQUENT,MALE,"헬스,코딩",수학과,INTP,FALSE,0.2,0.2,0.2,0.4
dfa52b542ecd4467b681ef2fb39ee30b,20,NORMAL,MALE,"헬스,OTT 시청,휴식,등산,독서,코딩,티,인디음악,방탈출,투자",의생명과학과,ISFP,TRUE,0.2,0.2,0.2,0.4
496009c1a3e54ba59a3a79ddfebaf3ca,30,NORMAL,FEMALE,"패션,배그,투자,k-pop,축구,웹툰,야구,드라이브",컴퓨터정보공학부,ISFP,FALSE,0.2,0.2,0.2,0.4
9fd2ce61263d4132be01cad8d9cfe812,30,FREQUENT,FEMALE,전시회,영어영문학부,ISTJ,TRUE,0.2,0.2,0.2,0.4
292975ccb88e4ae4b45d55e86f332d36,30,NORMAL,MALE,"댄스,요리",정보통신전자공학부,ESTP,FALSE,0.2,0.2,0.2,0.4
e3ff09441bee472d9d16902937f2b82e,25,FREQUENT,FEMALE,"OTT 시청,인디음악,야구",사회학과,ISTJ,FALSE,0.2,0.2,0.2,0.4
a06e8332f5024de7ae9f5ced9cc546ac,21,FREQUENT,FEMALE,"방탈출,캠핑,발라드,뮤지컬,티,뜨개질,인디음악",미디어기술콘텐츠학과,ESFJ,TRUE,0.2,0.2,0.2,0.4
dbbd4430a2a84a24871a895f85c249c0,24,NOT_FREQUENT,FEMALE,배그,철학과,ISTP,FALSE,0.2,0.2,0.2,0.4
737781e3433041058a864616278b1cc7,22,FREQUENT,MALE,"요가,티,뮤지컬,독서,요리,인디음악,OTT 시청,휴식",법학과,ENTJ,FALSE,0.2,0.2,0.2,0.4
95f1b92aea884217a7331239747abbe6,23,NORMAL,MALE,"투자,러닝,배드민턴,악기 연주,오버워치,헬스",생명공학과,ESTJ,TRUE,0.2,0.2,0.2,0.4
697e9c6b1b46473e9ef6e98e2ae53c4c,23,NOT_FREQUENT,FEMALE,페스티벌,바이오메디컬화학공학과,ISTP,TRUE,0.2,0.2,0.2,0.4
47e578776f20458fa22a57f6bbd04e6e,22,NOT_FREQUENT,MALE,피파,경영학과,ESFJ,FALSE,0.2,0.2,0.2,0.4
6e665d39fc904c209cfce3993042cb15,29,NORMAL,MALE,"러닝,힙합,스팀게임,국내 여행,방탈출,투자,패션,발라드,영화,롤",수학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
eb355c1dca6c4a3fb557cbb2514f2a7e,29,NORMAL,FEMALE,"웹툰,뜨개질,요가,전시회,클라이밍",국제학부,ENFJ,TRUE,0.2,0.2,0.2,0.4
4269abd28a63428cbda19293b9d9e6d7,28,NOT_FREQUENT,MALE,"드라이브,국내 여행,베이킹,러닝,헬스,요가,영화",물리학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
8bd51b8e0ec74cdc8afbf6b275ab1e32,25,NOT_FREQUENT,MALE,"코딩,휴식,독서,해외 여행",데이터사이언스학과,INFJ,FALSE,0.2,0.2,0.2,0.4
e8c25abb7f854673a8f5b5c94abd7030,28,FREQUENT,FEMALE,"야구,방탈출,페스티벌",미디어기술콘텐츠학과,ESFJ,TRUE,0.2,0.2,0.2,0.4
6d10f75e6644462699692773aeab0932,22,NORMAL,MALE,"농구,웹툰",공간디자인소비자학과,ESTJ,TRUE,0.2,0.2,0.2,0.4
f30406ec4aa54df1a51a17796cffe398,24,FREQUENT,MALE,드라이브,심리학과,INTJ,TRUE,0.2,0.2,0.2,0.4
1eac9cdae048445b90412e8d395f4683,26,NOT_FREQUENT,MALE,"페스티벌,피파,인디음악",미디어기술콘텐츠학과,ESTP,FALSE,0.2,0.2,0.2,0.4
45235a4a33224e54932be89ec8b789fc,24,NOT_FREQUENT,FEMALE,"해외 팝송,축구,드라이브,방탈출,요가,독서,러닝",에너지환경공학과,INFJ,FALSE,0.2,0.2,0.2,0.4
56404de31170462b839192333c570c26,28,NORMAL,MALE,"패션,롤,독서",공간디자인소비자학과,ESTJ,TRUE,0.2,0.2,0.2,0.4
c4f1ce6322af4ae5a1412bbec3e0be84,20,NOT_FREQUENT,MALE,"방탈출,인디음악,베이킹",영어영문학부,ENTJ,FALSE,0.2,0.2,0.2,0.4
79edf1fad2fa4af392af69c5f4193b55,21,NORMAL,MALE,"발라드,휴식,영화,독서,보드게임,클라이밍,방탈출,베이킹",행정학과,ENTJ,TRUE,0.2,0.2,0.2,0.4
1e3380626b0f4a028971f0e1b0300cc8,23,NOT_FREQUENT,MALE,"OTT 시청,맛집 탐방",경영학과,INTJ,FALSE,0.2,0.2,0.2,0.4
23c457b9b1f54fe3840ccabb63174dde,23,FREQUENT,MALE,"야구,해외 팝송,배드민턴,보드게임,악기 연주,스팀게임,전시회",식품영양학과,INFJ,TRUE,0.2,0.2,0.2,0.4
4c4aea3b3b054ec6828f50f5b514e469,29,NORMAL,FEMALE,"오버워치,뮤지컬,티,뜨개질,야구,요리,베이킹,농구",심리학과,ENTP,FALSE,0.2,0.2,0.2,0.4
dd0ed1e0a91540c198e0b8d2889fde6b,22,FREQUENT,MALE,"배드민턴,국내 여행,힙합,축구,베이킹",화학과,INTJ,FALSE,0.2,0.2,0.2,0.4
c66495ca01e94ac2ad06a58bbb97e5cc,23,FREQUENT,FEMALE,"피파,힙합,웹툰,수집,스팀게임",자유전공학과,ESTJ,FALSE,0.2,0.2,0.2,0.4
c68fbef2d5e24fe893b800789f230441,29,NOT_FREQUENT,FEMALE,휴식,물리학과,ESTJ,FALSE,0.2,0.2,0.2,0.4
92d603fb871646f794d76287286a17bb,26,FREQUENT,MALE,"맛집 탐방,투자,캠핑,국내 여행,축구",행정학과,ISTJ,FALSE,0.2,0.2,0.2,0.4
c11259929e6144e1b5a6aab15edd9176,26,FREQUENT,FEMALE,"롤토체스,자전거,축구,롤,투자,휴식,해외 여행,해외 팝송,코딩,베이킹",의류학과,INTJ,TRUE,0.2,0.2,0.2,0.4
92f2efda35f74ffe8d85325ea17e08db,25,FREQUENT,MALE,힙합,자유전공학과,ENTP,TRUE,0.2,0.2,0.2,0.4
17997f02939349db8b610267b6f6e993,29,NOT_FREQUENT,MALE,"독서,롤,뜨개질,악기 연주,클라이밍,국내 여행,뮤지컬,해외 팝송",중국언어문화학과,ENTP,TRUE,0.2,0.2,0.2,0.4
2cfe0c623c3c4429a53dfeff870542a7,25,NORMAL,FEMALE,"헬스,티,OTT 시청,해외 팝송",경영학과,INFJ,TRUE,0.2,0.2,0.2,0.4
0f2d2dc67c9448609a7516259abeb006,21,NORMAL,MALE,"해외 팝송,수집,피파,등산,웹툰,사진 촬영,요가,베이킹",물리학과,ISTP,TRUE,0.2,0.2,0.2,0.4
5f6af860ace34a51b5c7757e958c30af,23,NOT_FREQUENT,MALE,"코딩,OTT 시청,베이킹,전시회,배드민턴,캠핑,뜨개질,영화",철학과,ESFP,TRUE,0.2,0.2,0.2,0.4
d81018d3761b4593801264a88b020c26,27,NOT_FREQUENT,MALE,"전시회,뮤지컬,모바일게임,보드게임,요리,헬스,수집,러닝,악기 연주,클라이밍",공간디자인소비자학과,ENTJ,FALSE,0.2,0.2,0.2,0.4
57cca711739849a689db4d92a74fa9f8,30,FREQUENT,FEMALE,"스팀게임,등산,캠핑,요가,웹툰",의생명과학과,ENFP,TRUE,0.2,0.2,0.2,0.4
debbea69c2de470fa0b219acb2530a92,20,NORMAL,FEMALE,"악기 연주,스팀게임",화학과,INFJ,FALSE,0.2,0.2,0.2,0.4
a8253db2174a45579af87a00eef602a4,23,NORMAL,MALE,"k-pop,축구",의생명과학과,ESTJ,TRUE,0.2,0.2,0.2,0.4
47f2109df36c4807b229fbc0997f064a,27,NOT_FREQUENT,FEMALE,"독서,롤토체스,발라드",사회학과,ISTP,FALSE,0.2,0.2,0.2,0.4
14fd1fe6c2024b359f4077c253100f1f,26,FREQUENT,FEMALE,"등산,해외 여행,모바일게임,전시회,투자,드라이브,롤",공간디자인소비자학과,INTP,TRUE,0.2,0.2,0.2,0.4
41eee6042bf24f9693b20973c3b4b1ff,27,FREQUENT,MALE,"투자,악기 연주,페스티벌,코딩,방탈출,힙합,영화,k-pop,수집",중국언어문화학과,ESTJ,TRUE,0.2,0.2,0.2,0.4
9542d0367af040879d7bc9fca23bdbb2,29,FREQUENT,FEMALE,"캠핑,패션,자전거,보드게임,국내 여행,러닝,오버워치,발라드",공간디자인소비자학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
3aa3ec31533e442ea3eb96cc36a342ff,26,NORMAL,FEMALE,인디음악,국제학부,ISTP,FALSE,0.2,0.2,0.2,0.4
b27ec03a79204db7abb797492034403b,21,FREQUENT,FEMALE,"등산,배그,악기 연주,사진 촬영,오버워치",생명공학과,ENTP,FALSE,0.2,0.2,0.2,0.4
1ca2ad43a62641e1a2a2420eec1258b3,30,NORMAL,MALE,"뮤지컬,수집,롤토체스,국내 여행",컴퓨터정보공학부,INTJ,TRUE,0.2,0.2,0.2,0.4
35b3fc04e9334724b0e88ee54e42e646,29,NOT_FREQUENT,FEMALE,"롤토체스,드라이브,패션,축구",바이오메디컬화학공학과,ISFP,FALSE,0.2,0.2,0.2,0.4
70a181ed0f88484eb8923cdcfdda4473,23,NOT_FREQUENT,FEMALE,"티,사진 촬영,배드민턴,해외 팝송,인디음악,영화,자전거,요가,러닝",영어영문학부,ESFP,FALSE,0.2,0.2,0.2,0.4
50d69e3f70ed4cea98eb897711de5c8a,29,NORMAL,MALE,드라이브,국제학부,ESFP,FALSE,0.2,0.2,0.2,0.4
b7d0a5fd29254e6e92f14cf1d3cba2d6,26,NORMAL,MALE,"웹툰,클라이밍",미디어기술콘텐츠학과,INTJ,TRUE,0.2,0.2,0.2,0.4
61eb91a3865541fd93c373b93c600785,23,FREQUENT,FEMALE,"영화,해외 여행,롤토체스,댄스,해외 팝송,스팀게임,방탈출,국내 여행,보드게임,요리",경영학과,INFJ,FALSE,0.2,0.2,0.2,0.4
c485bac4f8c944a0a5f27f8c64d9ee95,22,NOT_FREQUENT,MALE,"방탈출,베이킹,피파,독서,축구,페스티벌",의류학과,INTJ,TRUE,0.2,0.2,0.2,0.4
78208f93cb3d48a7980b45b23c11de47,30,NOT_FREQUENT,FEMALE,드라이브,데이터사이언스학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
44e6f41d1ce44474864a845e17a2296e,28,FREQUENT,FEMALE,"모바일게임,발라드,패션,요가,해외 팝송,티,전시회",국제학부,ENFJ,FALSE,0.2,0.2,0.2,0.4
5e008f0b06b7437cb7dfedde1938846b,21,NORMAL,MALE,등산,식품영양학과,ISTJ,TRUE,0.2,0.2,0.2,0.4
775a9bfc019d4d739010bb930e380c50,23,FREQUENT,FEMALE,"뜨개질,캠핑,배드민턴,전시회",법학과,ISTJ,FALSE,0.2,0.2,0.2,0.4
0ef55e60278349ecb85bab32c7cc1e83,28,FREQUENT,MALE,"베이킹,투자,롤,맛집 탐방,보드게임",회계학과,ENFP,TRUE,0.2,0.2,0.2,0.4
e71f3945bac143c6922d64a30c95e239,21,NORMAL,MALE,"k-pop,인디음악,캠핑,피파",미디어기술콘텐츠학과,INFP,TRUE,0.2,0.2,0.2,0.4
47363a9df55748bfa73a01c1c8c64462,23,NORMAL,FEMALE,"방탈출,티,드라이브,OTT 시청,발라드",인공지능학과,INFJ,FALSE,0.2,0.2,0.2,0.4
df37bf7625b441cfb0bc01d236ae72fc,29,NOT_FREQUENT,FEMALE,"스팀게임,맛집 탐방,사진 촬영",법학과,ISFP,TRUE,0.2,0.2,0.2,0.4
c2cc3502e0d540b49f615ab558fe45ef,20,NOT_FREQUENT,MALE,"영화,맛집 탐방,요가,k-pop,OTT 시청,요리,발라드,야구",인공지능학과,INFP,TRUE,0.2,0.2,0.2,0.4
cf5f0e102901439da915e06c0de45a6d,22,FREQUENT,MALE,"롤토체스,사진 촬영,웹툰,티,투자,악기 연주,자전거,야구",행정학과,ESFJ,FALSE,0.2,0.2,0.2,0.4
61442886aaf74d3ea67c5b95fe5cc1df,30,FREQUENT,MALE,"전시회,오버워치,배그,축구,배드민턴,헬스,클라이밍",미디어기술콘텐츠학과,ENTP,TRUE,0.2,0.2,0.2,0.4
86704c1e26f84d8e8344ebc603091b99,23,FREQUENT,MALE,"코딩,사진 촬영,독서,요가,힙합",철학과,ISTJ,FALSE,0.2,0.2,0.2,0.4
fe1895ebb5614a05b90fceb625e5aa7f,30,NORMAL,MALE,"OTT 시청,티,코딩,k-pop,발라드",자유전공학과,INFP,TRUE,0.2,0.2,0.2,0.4
e9e8509e091f4837aa35d03b211d6d7d,24,FREQUENT,MALE,"요리,티",수학과,ESTJ,FALSE,0.2,0.2,0.2,0.4
c91eac1b2e9849c4912f21fd0470f840,29,FREQUENT,FEMALE,"배그,방탈출,드라이브,악기 연주,독서,해외 여행,뜨개질,롤",회계학과,ENTP,FALSE,0.2,0.2,0.2,0.4
6f4e6cf2becc49c9adbbd13322a3fcc6,26,FREQUENT,MALE,"수집,배드민턴,야구,피파",물리학과,ENTP,TRUE,0.2,0.2,0.2,0.4
af09610ea5a54aa9b68b4f00f55f6e51,28,NORMAL,FEMALE,"클라이밍,티,방탈출,러닝",정보통신전자공학부,ISTJ,TRUE,0.2,0.2,0.2,0.4
9621c6d9d25d47f8a8c03e0eff299dcb,28,NOT_FREQUENT,MALE,"k-pop,페스티벌,발라드,러닝,등산,방탈출",미디어기술콘텐츠학과,ESFP,FALSE,0.2,0.2,0.2,0.4
3f7ff521f25a4f508ef7f18790a9b5ea,28,NORMAL,FEMALE,"악기 연주,배그,방탈출,헬스,발라드",물리학과,ISFJ,FALSE,0.2,0.2,0.2,0.4
f947e4000d0a498cba0f2cd94fb64955,29,NOT_FREQUENT,FEMALE,"등산,요리,OTT 시청,클라이밍,휴식,스팀게임,롤토체스,사진 촬영",영어영문학부,ISFP,FALSE,0.2,0.2,0.2,0.4
c05368b56ff54925a84bfdbb368b9eb2,30,NOT_FREQUENT,MALE,"발라드,오버워치,k-pop,코딩,요리",정보통신전자공학부,INTJ,TRUE,0.2,0.2,0.2,0.4
74792748ad2c4e148be0b6ad42396171,24,NOT_FREQUENT,MALE,"해외 팝송,피파,힙합,방탈출,맛집 탐방,독서,요가,웹툰,축구",수학과,INFJ,FALSE,0.2,0.2,0.2,0.4
60aedd5888a9418c9a4c5eb4ef73612e,29,NOT_FREQUENT,FEMALE,"수집,발라드,헬스,러닝",의생명과학과,ESFJ,TRUE,0.2,0.2,0.2,0.4
be8616700adc4b31843e9c55b3daf203,26,FREQUENT,MALE,"인디음악,악기 연주,캠핑,피파",법학과,INTP,TRUE,0.2,0.2,0.2,0.4
8ed880754cdf493f8fdf20af6f4c8b2a,27,FREQUENT,FEMALE,"뜨개질,코딩",자유전공학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
ffb0855b9bd44cbfa259f72e279fde64,23,NORMAL,FEMALE,"영화,발라드,오버워치,베이킹,사진 촬영,뜨개질,전시회",의류학과,ENTP,TRUE,0.2,0.2,0.2,0.4
d3fddf85329844b8889532f8cbf73c69,25,NOT_FREQUENT,MALE,"맛집 탐방,농구",의생명과학과,ISTP,FALSE,0.2,0.2,0.2,0.4
99c217e9a7f04a87a340376daa9dd2b1,20,FREQUENT,MALE,"야구,OTT 시청,뮤지컬,독서,영화,전시회,롤토체스,등산",에너지환경공학과,ESFJ,FALSE,0.2,0.2,0.2,0.4
5ca2625ee50d4eb29059f1e5d5508e10,22,NOT_FREQUENT,FEMALE,"베이킹,티,휴식,농구,웹툰,롤토체스,뜨개질,해외 팝송,악기 연주",특수교육과,ISTJ,TRUE,0.2,0.2,0.2,0.4
67751edb810e4b68bd9e7d1dfcf7c444,21,NOT_FREQUENT,FEMALE,"방탈출,롤,k-pop,스팀게임,OTT 시청,클라이밍,피파",자유전공학과,ESFJ,TRUE,0.2,0.2,0.2,0.4
c2f8bb5cbf214611b7a27d6c5d94ac1f,21,NOT_FREQUENT,FEMALE,"인디음악,축구,맛집 탐방,사진 촬영",자유전공학과,INFJ,TRUE,0.2,0.2,0.2,0.4
1b9fbc3da07d40ad91dccccfda23cc37,30,NORMAL,MALE,"스팀게임,러닝,영화,독서,맛집 탐방,국내 여행",중국언어문화학과,INTJ,TRUE,0.2,0.2,0.2,0.4
c19d4e3aaf1e4aff92b6a9aa62e7ad98,22,NOT_FREQUENT,MALE,티,바이오메디컬화학공학과,ISTJ,TRUE,0.2,0.2,0.2,0.4
b89d1e92b02143b5b817f75132a14a7c,26,NOT_FREQUENT,MALE,"뜨개질,해외 팝송",식품영양학과,ISFP,TRUE,0.2,0.2,0.2,0.4
5f25d7e4eb70400ab0a52a79947a0b22,20,FREQUENT,MALE,"악기 연주,롤,롤토체스,휴식,배그,사진 촬영,야구,베이킹",미디어기술콘텐츠학과,ENTJ,TRUE,0.2,0.2,0.2,0.4
d9075950d3f14c37a697b5f0a2670348,24,NOT_FREQUENT,FEMALE,"힙합,인디음악,악기 연주,스팀게임,요가,보드게임,패션",컴퓨터정보공학부,INTJ,FALSE,0.2,0.2,0.2,0.4
fbe0ef59caf9477aa69d7c260dfb9cc4,24,NOT_FREQUENT,MALE,"수집,웹툰,축구,스팀게임,OTT 시청,힙합",데이터사이언스학과,ESFJ,FALSE,0.2,0.2,0.2,0.4
f698d498c2664938b6fb36ac52cf1a4d,28,NORMAL,FEMALE,"모바일게임,티,뜨개질,OTT 시청",국제학부,ENFJ,FALSE,0.2,0.2,0.2,0.4
c64f6667ff154c168561b4dbfc901a8e,22,NOT_FREQUENT,FEMALE,배그,공간디자인소비자학과,ESTP,FALSE,0.2,0.2,0.2,0.4
3e89f95d25424f84b84e882840c7292b,21,NORMAL,FEMALE,"악기 연주,댄스,사진 촬영,뜨개질,국내 여행,오버워치,페스티벌,축구",에너지환경공학과,ESTJ,TRUE,0.2,0.2,0.2,0.4
37f6228d599f43298d704eeabca1c990,21,NORMAL,FEMALE,"악기 연주,수집,보드게임,뜨개질,댄스,사진 촬영",데이터사이언스학과,INFJ,TRUE,0.2,0.2,0.2,0.4
dcde1930a1024fcc8953ac1371674280,23,NOT_FREQUENT,MALE,"페스티벌,댄스,스팀게임,롤토체스,배그",자유전공학과,ISTP,FALSE,0.2,0.2,0.2,0.4
21bc771793974d4c937c11a34816eae5,28,NOT_FREQUENT,MALE,"배그,맛집 탐방,힙합,해외 팝송",사회학과,INTJ,TRUE,0.2,0.2,0.2,0.4
b65652dd4ab24b26a3f8780610fa20a9,23,NOT_FREQUENT,MALE,"보드게임,자전거,등산,티,모바일게임,발라드,롤,투자,해외 여행,피파",중국언어문화학과,INFJ,FALSE,0.2,0.2,0.2,0.4
73f05f0ef22d47efa3c2cf94a28f32ff,24,FREQUENT,MALE,보드게임,심리학과,ISFP,FALSE,0.2,0.2,0.2,0.4
2949da934e014c508ff59a0f581c06f6,24,NOT_FREQUENT,FEMALE,"코딩,요가,영화,요리,k-pop,수집,롤,방탈출",정보통신전자공학부,ISTJ,TRUE,0.2,0.2,0.2,0.4
17954e900d214a7895835486f1b7e3de,23,FREQUENT,MALE,"스팀게임,드라이브,러닝,롤토체스,등산,패션,k-pop,수집",데이터사이언스학과,ESFJ,TRUE,0.2,0.2,0.2,0.4
9f97d1dd6089486faa14d9f47729fb2f,22,NORMAL,MALE,"보드게임,요가,국내 여행",에너지환경공학과,ISFP,FALSE,0.2,0.2,0.2,0.4
5aaa2c8e5dd94fa991664f884a1aaa74,28,FREQUENT,MALE,"악기 연주,보드게임,헬스,뮤지컬",컴퓨터정보공학부,ISTP,TRUE,0.2,0.2,0.2,0.4
acbb14e1c29e44daad5805670c4c9487,25,NORMAL,FEMALE,"국내 여행,스팀게임,투자,롤토체스,코딩,악기 연주",컴퓨터정보공학부,INTJ,TRUE,0.2,0.2,0.2,0.4
713685d22af144859fefcf6e62421da3,23,NORMAL,MALE,"모바일게임,배드민턴,코딩,요가,독서,롤",인공지능학과,ISFP,TRUE,0.2,0.2,0.2,0.4
48043f7ef7d746f5b6faad9ec199273d,28,NOT_FREQUENT,FEMALE,"자전거,요가,야구,티,휴식,댄스",컴퓨터정보공학부,ENTJ,FALSE,0.2,0.2,0.2,0.4
1d621f7b2a8f41179d5e3cd0ef201f09,25,NOT_FREQUENT,MALE,"자전거,모바일게임,등산,티,댄스,OTT 시청",법학과,ISTP,TRUE,0.2,0.2,0.2,0.4
78c6de30335949bf9abd5a859c0bfae8,26,NOT_FREQUENT,MALE,"뮤지컬,독서,자전거,배그,국내 여행,힙합,농구,발라드,해외 팝송,드라이브",컴퓨터정보공학부,INFP,FALSE,0.2,0.2,0.2,0.4
6d19ec05f4944fb5a3fb0810f7fa7d19,29,FREQUENT,MALE,드라이브,자유전공학과,ENFJ,TRUE,0.2,0.2,0.2,0.4
1ad7ac08a7a74be9bcad84d407ad9dee,27,NORMAL,FEMALE,"헬스,배그,뮤지컬,스팀게임,야구,OTT 시청,베이킹,보드게임,티,수집",경영학과,ENTJ,TRUE,0.2,0.2,0.2,0.4
6b33f9a0d9b947e7b929c5bf30f52a28,23,FREQUENT,FEMALE,"캠핑,뮤지컬,국내 여행,악기 연주,요가,해외 팝송,댄스",식품영양학과,ISFJ,TRUE,0.2,0.2,0.2,0.4
f862190934104e999d5f0e62cc803321,21,NORMAL,MALE,"k-pop,웹툰,영화,배드민턴,축구,캠핑,드라이브",의류학과,ENTJ,TRUE,0.2,0.2,0.2,0.4
95ef67c2b03a4903a7427b9e6985a6df,24,NOT_FREQUENT,MALE,"패션,코딩,자전거,OTT 시청,보드게임,발라드,수집,힙합",중국언어문화학과,ISTJ,FALSE,0.2,0.2,0.2,0.4
52149f2764a546e385b487255e025695,21,NOT_FREQUENT,MALE,"발라드,k-pop",특수교육과,INFJ,TRUE,0.2,0.2,0.2,0.4
792926ab1d3a43679ba998e68f584fbe,22,NORMAL,FEMALE,"오버워치,캠핑,수집,축구,뮤지컬",식품영양학과,ESFP,FALSE,0.2,0.2,0.2,0.4
5fdf3995c711465984885d9677cfb9cb,27,FREQUENT,MALE,"영화,티,오버워치,OTT 시청",행정학과,ESTP,FALSE,0.2,0.2,0.2,0.4
2945d02d9c9e4c098377f8c701c949eb,23,NORMAL,MALE,"롤토체스,축구,코딩,농구,배그,베이킹,영화,OTT 시청,인디음악,k-pop",수학과,ISFJ,FALSE,0.2,0.2,0.2,0.4
e79e401555644f2e83b31dab9a871032,24,NORMAL,MALE,"러닝,오버워치",인공지능학과,ISTP,TRUE,0.2,0.2,0.2,0.4
e4902d76f90a4d7e8df62e0d5f96d756,29,FREQUENT,MALE,"웹툰,클라이밍,배드민턴,티",심리학과,ISTP,FALSE,0.2,0.2,0.2,0.4
fe53bf1b0d8248c1985ab3221ef451ba,25,FREQUENT,MALE,"OTT 시청,독서",데이터사이언스학과,ESTP,FALSE,0.2,0.2,0.2,0.4
cd456cd5dfa24e0090a6973330cc50f9,24,NORMAL,MALE,"방탈출,수집,힙합",에너지환경공학과,ENTP,TRUE,0.2,0.2,0.2,0.4
ce5aa065d0c8416fb2c0832c4d3f9027,21,NORMAL,FEMALE,"롤,모바일게임,오버워치,자전거",법학과,ENTJ,FALSE,0.2,0.2,0.2,0.4
f99d438204a44e80b571f32cdb4557ae,29,NOT_FREQUENT,FEMALE,"해외 팝송,모바일게임,힙합,맛집 탐방,발라드,축구",의생명과학과,INFP,FALSE,0.2,0.2,0.2,0.4
28739a9984864ffb9cf87136419f713e,22,FREQUENT,MALE,"영화,등산,해외 여행,클라이밍",의류학과,INFP,FALSE,0.2,0.2,0.2,0.4
629c9066196243e7985c3edafa466f93,28,FREQUENT,MALE,"등산,해외 여행,야구,k-pop,패션,수집,뮤지컬,웹툰,악기 연주,해외 팝송",국제학부,ESFJ,FALSE,0.2,0.2,0.2,0.4
d44af76bc56e46d5aad307cddcecb6f4,29,NOT_FREQUENT,FEMALE,"페스티벌,독서,자전거,배그,롤토체스,러닝,베이킹",공간디자인소비자학과,ENTJ,FALSE,0.2,0.2,0.2,0.4
94abbce6a9484dcba85b8008747f06ae,28,NORMAL,MALE,"피파,베이킹,배드민턴,자전거,축구,보드게임,웹툰,요가",특수교육과,INFJ,FALSE,0.2,0.2,0.2,0.4
3448dd3656e74f198cb70acfe1d61d49,27,FREQUENT,MALE,"악기 연주,수집",중국언어문화학과,ISFP,FALSE,0.2,0.2,0.2,0.4
02da68ca0b1641648f37dcf240b27a54,24,FREQUENT,MALE,"배그,해외 팝송,악기 연주,해외 여행,모바일게임,보드게임,캠핑,투자,k-pop,댄스",바이오메디컬화학공학과,ISFJ,FALSE,0.2,0.2,0.2,0.4
c5f4eb347b9a42aebb075298fd7a4868,30,NORMAL,FEMALE,"러닝,수집,영화,롤토체스,모바일게임,티,댄스,독서,드라이브",에너지환경공학과,ISTP,FALSE,0.2,0.2,0.2,0.4
0ad4b83371a44f8cbaadc6c6242b9996,29,NOT_FREQUENT,FEMALE,"발라드,방탈출,투자,자전거,맛집 탐방,인디음악,수집,댄스,베이킹",철학과,ISTP,FALSE,0.2,0.2,0.2,0.4
a542f4b089c84532bb17c1af9214a254,21,NOT_FREQUENT,MALE,"페스티벌,OTT 시청,독서,발라드,피파,힙합,축구,티,국내 여행",공간디자인소비자학과,ESFJ,FALSE,0.2,0.2,0.2,0.4
8555dbc96b50438489655406efbb6216,28,NOT_FREQUENT,MALE,웹툰,법학과,ENTJ,TRUE,0.2,0.2,0.2,0.4
